time,TDryBul,relHum,pAtm,HGloHor,HDifHor,winSpe,winDir
378000,301.85,0.92,100602,0.0,0.0,0.7,0.0
381600,301.95,0.88,100589,0.0,0.0,0.0,0.0
385200,301.35,0.88,100652,0.0,0.0,0.3,0.0
388800,299.85,0.95,100662,0.0,0.0,0.0,0.0
392400,301.85,0.91,100739,0.0,0.0,0.0,0.0
396000,300.05,0.93,100872,0.0,0.0,1.7,0.0
399600,299.85,0.94,100729,0.0,0.0,0.0,0.0
403200,299.35,0.93,100782,0.0,0.0,0.0,0.0
406800,301.35,0.85,100739,0.0,0.0,0.3,0.0
410400,299.05,0.97,100672,0.0,0.0,0.0,0.0
414000,299.25,0.94,100602,0.0,0.0,0.0,0.0
417600,298.65,0.97,100625,0.0,0.0,0.7,0.0
421200,299.25,0.93,100729,0.0,0.0,0.0,0.0
424800,297.65,0.97,100788,0.0,0.0,0.0,0.0
428400,298.85,0.95,100702,0.0,0.0,0.0,0.0
432000,298.85,0.96,100952,0.0,0.0,0.0,0.0
435600,300.35,0.93,100939,0.0,0.0,0.0,0.0
439200,299.65,0.94,100912,0.0,0.0,0.0,0.0
442800,300.75,0.9,100669,0.0,0.0,0.0,0.0
446400,301.15,0.89,101069,0.0,0.0,3.0,0.0
450000,300.85,0.86,100989,0.0,0.0,2.0,0.0
453600,301.15,0.89,100719,0.0,0.0,3.0,0.0
457200,299.95,0.91,100739,0.0,0.0,2.0,0.0
460800,301.05,0.79,100719,0.0,0.0,2.0,0.0
464400,300.75,0.83,100799,0.0,0.0,1.0,0.0
468000,298.55,0.91,100968,0.0,0.0,0.5,0.0
471600,300.15,0.91,100839,0.0,0.0,0.0,0.0
475200,300.65,0.93,100769,0.0,0.0,0.0,0.0
478800,300.85,0.88,100729,0.0,0.0,0.0,0.0
482400,300.85,0.88,100679,0.0,0.0,0.0,0.0
486000,301.15,0.98,100649,0.0,0.0,0.0,0.0
489600,301.65,0.94,100579,0.0,0.0,0.0,0.0
493200,301.85,0.89,100559,0.0,0.0,0.0,0.0
496800,301.15,0.89,100619,0.0,0.0,0.0,0.0
500400,299.75,0.95,100629,0.0,0.0,0.0,0.0
504000,301.65,0.92,100729,0.0,0.0,0.0,0.0
507600,299.35,0.95,100879,0.0,0.0,2.0,0.0
511200,299.65,0.94,100719,0.0,0.0,0.0,0.0
514800,299.25,0.94,100769,0.0,0.0,0.0,0.0
518400,301.15,0.87,100699,0.0,0.0,0.0,0.0
522000,299.15,0.97,100639,0.0,0.0,0.0,0.0
525600,299.25,0.94,100579,0.0,0.0,0.0,0.0
529200,298.35,0.96,100539,0.0,0.0,0.0,0.0
532800,299.25,0.93,100709,0.0,0.0,0.0,0.0
536400,297.75,0.96,100768,0.0,0.0,0.0,0.0
540000,298.85,0.95,100699,0.0,0.0,0.0,0.0
543600,298.65,0.97,100938,0.0,0.0,0.0,0.0
547200,300.15,0.93,100939,0.0,0.0,0.0,0.0
550800,299.65,0.94,100899,0.0,0.0,0.0,0.0
554400,300.35,0.93,100679,0.0,0.0,0.0,0.0
558000,301.85,0.86,101114,0.0,0.0,3.2,0.0
561600,301.25,0.84,101059,0.0,0.0,2.0,0.0
565200,301.35,0.88,100792,0.0,0.0,3.0,0.0
568800,300.45,0.87,100772,0.0,0.0,2.0,0.0
572400,301.55,0.76,100746,0.0,0.0,2.7,0.0
576000,301.15,0.82,100866,0.0,0.0,1.0,0.0
579600,298.85,0.9,101025,0.0,0.0,0.7,0.0
583200,300.35,0.9,100895,0.0,0.0,0.0,0.0
586800,301.05,0.92,100829,0.0,0.0,0.7,0.0
590400,301.25,0.87,100769,0.0,0.0,1.0,0.0
594000,301.15,0.88,100729,0.0,0.0,0.7,0.0
597600,301.45,0.98,100702,0.0,0.0,0.0,0.0
